response_id,customer_id,survey_date,overall_satisfaction,product_quality,customer_service,value_for_money,would_recommend,nps_score,comments
2720,10692,2024-05-17,Neutral,3,3,1,No,1.0,Good
2721,11284,2024-06-21,Very Dissatisfied,5,5,3,Yes,7.0,
2722,11776,2024-06-13,Very Satisfied,4,5,3,Yes,9.0,Average
2723,11011,2024-04-17,Satisfied,3,1,1,No,0.0,Average
2724,11582,2024-05-03,Very Satisfied,2,2,5,No,9.0,Average
2725,11772,2024-06-11,Very Dissatisfied,2,3,3,No,7.0,
2726,11126,2024-02-01,Dissatisfied,3,5,5,Yes,10.0,Good
2727,11764,2024-05-03,Very Satisfied,3,1,4,No,5.0,Could be better
2728,11529,2024-05-30,Very Dissatisfied,4,4,3,No,5.0,Great!
2729,11879,2024-05-08,Very Satisfied,5,5,1,Yes,7.0,Could be better
2730,11458,2024-03-25,Neutral,3,1,4,No,10.0,Great!
2731,11214,2024-04-21,Satisfied,5,5,5,No,10.0,Average
2732,10555,2024-06-23,Neutral,1,4,2,Yes,3.0,Good
2733,11889,2024-05-19,Dissatisfied,2,3,1,No,2.0,Could be better
2734,11391,2024-05-07,Satisfied,5,2,2,No,4.0,Average
2735,10493,2024-03-20,Very Satisfied,1,3,1,No,2.0,Good
2736,10803,2024-06-22,Dissatisfied,4,3,4,Yes,5.0,
2737,10444,2024-03-11,Very Satisfied,4,2,4,Yes,2.0,Could be better
2738,11646,2024-01-09,Neutral,1,2,5,No,6.0,Good
2739,11297,2024-05-12,Satisfied,5,2,4,No,5.0,Good
2740,10070,2024-01-14,Very Satisfied,1,5,3,No,4.0,Good
2741,10711,2024-02-16,Satisfied,4,5,3,Yes,,Could be better
2742,10227,2024-03-18,Dissatisfied,2,1,2,No,2.0,Average
2743,11452,2024-06-02,Very Dissatisfied,5,5,5,No,6.0,Good
2744,11988,2024-06-17,Very Satisfied,3,1,4,No,2.0,
2745,10588,2024-06-14,Neutral,1,3,1,Yes,0.0,
2746,11061,2024-03-06,Dissatisfied,2,3,5,Yes,2.0,Great!
2747,11175,2024-06-10,Very Satisfied,2,5,5,No,7.0,Average
2748,10718,2024-06-01,Neutral,4,2,3,Yes,9.0,
2749,10607,2024-01-20,Very Satisfied,2,3,3,No,3.0,Average
2750,10569,2024-03-05,Very Dissatisfied,2,5,3,Yes,0.0,Good
2751,10259,2024-03-03,Very Satisfied,2,2,3,No,10.0,Average
2752,10172,2024-06-10,Dissatisfied,5,5,2,No,0.0,Could be better
2753,11866,2024-01-02,Neutral,1,3,4,Yes,1.0,
2754,10812,2024-05-24,Satisfied,5,4,5,No,2.0,Good
2755,11844,2024-02-12,Satisfied,1,1,3,No,2.0,Good
2756,11587,2024-06-01,Neutral,2,5,5,Yes,6.0,Good
2757,10701,2024-03-19,Neutral,3,2,5,Yes,3.0,Average
2758,11738,2024-03-27,Very Dissatisfied,4,4,1,No,3.0,Great!
2759,11449,2024-03-12,Satisfied,4,3,3,Yes,9.0,Could be better
2760,11378,2024-03-23,Very Satisfied,5,4,4,Yes,0.0,Average
2761,10694,2024-01-07,Neutral,3,5,3,Yes,10.0,Average
2762,11355,2024-02-03,Satisfied,1,5,4,No,6.0,Average
2763,10783,2024-06-04,Very Satisfied,2,4,5,Yes,0.0,Great!
2764,11146,2024-02-12,Very Satisfied,4,4,2,No,9.0,Average
2765,10407,2024-06-18,Dissatisfied,5,3,2,Yes,10.0,
2766,11950,2024-03-19,Dissatisfied,3,3,3,No,0.0,
2767,11702,2024-04-30,Very Satisfied,4,1,1,Yes,7.0,
2768,10728,2024-04-30,Neutral,2,4,5,Yes,8.0,Great!
2769,11367,2024-03-03,Dissatisfied,3,4,5,No,9.0,
2770,11537,2024-01-21,Satisfied,3,2,5,Yes,4.0,Great!
2771,10742,2024-01-11,Very Satisfied,3,4,5,No,4.0,Great!
2772,10783,2024-02-17,Dissatisfied,1,5,5,No,4.0,Could be better
2773,10411,2024-03-02,Very Dissatisfied,1,4,1,Yes,10.0,Great!
2774,11971,2024-05-15,Neutral,3,3,5,Yes,0.0,Average
2775,11989,2024-06-25,Neutral,4,4,2,No,1.0,Good
2776,11827,2024-05-27,Very Dissatisfied,5,4,5,Yes,3.0,Great!
2777,11307,2024-03-11,Very Satisfied,5,5,1,No,5.0,Good
2778,11200,2024-06-15,Very Dissatisfied,2,2,4,No,2.0,Great!
2779,10695,2024-04-11,Neutral,3,1,3,Yes,9.0,Great!
2780,11117,2024-03-04,Satisfied,1,3,3,No,8.0,Could be better
2781,10708,2024-05-30,Very Dissatisfied,5,4,1,Yes,0.0,
2782,10912,2024-04-10,Very Dissatisfied,1,2,2,No,4.0,
2783,11067,2024-01-02,Dissatisfied,4,4,3,Yes,5.0,Could be better
2784,11264,2024-06-26,Very Satisfied,5,2,5,No,5.0,Great!
2785,10774,2024-01-20,Very Dissatisfied,4,1,1,No,2.0,Average
2786,10992,2024-04-04,Neutral,1,4,4,Yes,1.0,Good
2787,11079,2024-01-06,Neutral,1,4,2,No,3.0,Great!
2788,11416,2024-05-30,Satisfied,5,1,5,No,0.0,
2789,11809,2024-06-08,Satisfied,1,4,3,No,2.0,Good
2790,10253,2024-01-20,Satisfied,3,2,4,Yes,2.0,
2791,11472,2024-06-26,Neutral,1,5,2,No,9.0,
2792,10784,2024-06-15,Very Satisfied,3,2,3,No,4.0,Could be better
2793,11042,2024-01-04,Dissatisfied,5,3,5,No,4.0,
2794,11823,2024-05-13,Very Dissatisfied,2,3,3,No,7.0,
2795,10411,2024-03-29,Very Satisfied,5,4,1,No,8.0,
2796,10331,2024-01-07,Very Dissatisfied,1,5,3,No,5.0,Great!
2797,11816,2024-06-27,Very Satisfied,4,3,4,Yes,2.0,Good
2798,11248,2024-06-16,Very Satisfied,3,5,4,No,9.0,
2799,10938,2024-03-10,Dissatisfied,4,4,2,No,5.0,Great!
2800,10032,2024-03-01,Very Satisfied,1,1,4,No,9.0,
2801,11104,2024-03-31,Neutral,3,4,1,Yes,5.0,
2802,11929,2024-02-23,Very Satisfied,5,4,3,Yes,2.0,
2803,10252,2024-04-27,Dissatisfied,2,2,3,No,2.0,Great!
2804,11632,2024-05-28,Satisfied,1,5,5,No,4.0,
2805,10115,2024-04-25,Neutral,2,2,4,Yes,4.0,
2806,11512,2024-02-01,Very Satisfied,2,1,4,No,3.0,
2807,10532,2024-05-22,Dissatisfied,3,3,5,No,4.0,Average
2808,11081,2024-04-02,Very Satisfied,1,5,2,No,0.0,Average
2809,10862,2024-02-12,Dissatisfied,1,1,5,No,5.0,
2810,10838,2024-01-16,Very Satisfied,5,2,4,No,3.0,
2811,10553,2024-05-07,Satisfied,2,1,5,Yes,1.0,Great!
2812,11693,2024-01-11,Neutral,5,4,5,No,9.0,
2813,10142,2024-04-21,Very Dissatisfied,4,3,3,No,9.0,Good
2814,11534,2024-03-10,Satisfied,3,5,5,No,1.0,Could be better
2815,10529,2024-03-28,Very Dissatisfied,4,5,4,Yes,5.0,Great!
2816,10685,2024-01-07,Dissatisfied,1,2,1,Yes,5.0,Could be better
2817,10066,2024-02-12,Very Satisfied,4,1,3,No,5.0,Average
2818,11862,2024-02-21,Dissatisfied,2,3,4,No,3.0,Good
2819,10249,2024-04-18,Very Dissatisfied,3,5,1,No,7.0,Average
2820,10288,2024-03-15,Very Satisfied,5,3,1,Yes,0.0,Great!
2821,10233,2024-04-06,Dissatisfied,4,3,5,Yes,2.0,Great!
2822,10807,2024-01-03,Satisfied,2,2,2,Yes,9.0,Good
2823,11743,2024-03-28,Satisfied,2,1,4,No,2.0,Could be better
2824,10536,2024-02-01,Neutral,1,4,4,No,4.0,Good
2825,10717,2024-01-15,Satisfied,2,1,4,Yes,3.0,Average
2826,10346,2024-04-20,Dissatisfied,3,4,4,No,5.0,Average
2827,11676,2024-06-02,Very Satisfied,3,2,4,No,1.0,Average
2828,10476,2024-01-08,Neutral,1,1,2,No,2.0,
2829,10302,2024-01-04,Neutral,4,4,3,Yes,6.0,
2830,10119,2024-02-25,Very Satisfied,3,3,1,Yes,0.0,
2831,11709,2024-03-18,Very Satisfied,4,4,1,Yes,1.0,Great!
2832,10130,2024-03-11,Very Satisfied,2,3,1,Yes,4.0,Great!
2833,10442,2024-01-30,Dissatisfied,1,4,3,Yes,,
2834,11453,2024-03-19,Very Satisfied,1,3,5,No,10.0,Great!
2835,10344,2024-03-13,Neutral,3,4,2,Yes,9.0,Good
2836,11053,2024-06-03,Satisfied,2,1,1,Yes,10.0,Great!
2837,11128,2024-06-11,Dissatisfied,5,4,2,No,6.0,
2838,11192,2024-01-30,Satisfied,5,2,2,No,9.0,
2839,11474,2024-01-17,Very Satisfied,4,2,2,Yes,,Good
2840,11495,2024-05-30,Neutral,2,3,5,Yes,2.0,Average
2841,11300,2024-06-11,Satisfied,3,4,1,No,10.0,
2842,11966,2024-04-06,Satisfied,3,4,4,Yes,,
2843,11697,2024-02-29,Satisfied,1,1,3,Yes,8.0,
2844,10316,2024-05-05,Satisfied,2,1,4,No,6.0,Great!
2845,10708,2024-03-23,Dissatisfied,3,4,1,No,2.0,
2846,10747,2024-06-12,Very Dissatisfied,4,4,3,Yes,2.0,Could be better
2847,10164,2024-03-15,Neutral,3,1,5,Yes,8.0,Great!
2848,10661,2024-02-19,Dissatisfied,5,1,4,No,7.0,Could be better
2849,11294,2024-05-21,Satisfied,5,4,3,Yes,6.0,Could be better
2850,10022,2024-04-07,Dissatisfied,2,5,5,No,9.0,Average
2851,11641,2024-01-15,Very Satisfied,3,2,3,No,8.0,Good
2852,10594,2024-05-29,Very Dissatisfied,1,3,1,Yes,4.0,Great!
2853,10667,2024-02-28,Very Dissatisfied,2,5,1,No,0.0,Great!
2854,11070,2024-04-28,Very Satisfied,2,2,3,No,4.0,Great!
2855,11228,2024-02-08,Neutral,2,3,1,Yes,5.0,Average
2856,11891,2024-03-06,Satisfied,5,2,4,Yes,,Great!
2857,11252,2024-04-12,Very Dissatisfied,3,2,1,No,4.0,Could be better
2858,10334,2024-06-12,Very Dissatisfied,3,3,5,Yes,6.0,
2859,10325,2024-03-01,Very Dissatisfied,5,4,5,Yes,3.0,Average
2860,11159,2024-01-12,Very Satisfied,1,2,2,No,1.0,Great!
2861,11058,2024-01-13,Very Dissatisfied,1,1,1,Yes,,
2862,10026,2024-05-15,Dissatisfied,3,3,4,Yes,1.0,Could be better
2863,11585,2024-02-02,Very Dissatisfied,2,5,2,Yes,10.0,Average
2864,10468,2024-03-02,Neutral,3,5,3,Yes,10.0,Good
2865,11669,2024-06-24,Very Dissatisfied,1,2,3,Yes,6.0,Average
2866,11102,2024-01-09,Very Satisfied,1,5,1,No,9.0,Average
2867,10199,2024-06-15,Satisfied,3,3,3,No,7.0,Great!
2868,11965,2024-02-13,Dissatisfied,3,1,5,Yes,5.0,Good
2869,10460,2024-05-28,Neutral,4,2,4,No,8.0,
2870,11821,2024-02-28,Neutral,3,1,5,Yes,0.0,Great!
2871,11228,2024-02-15,Dissatisfied,5,3,1,No,3.0,Could be better
2872,11184,2024-01-25,Very Dissatisfied,5,5,2,Yes,4.0,Great!
2873,11994,2024-05-25,Neutral,4,3,4,Yes,5.0,Could be better
2874,10910,2024-04-10,Satisfied,4,5,2,Yes,10.0,Good
2875,10878,2024-04-19,Dissatisfied,3,4,4,No,0.0,Could be better
2876,11835,2024-03-19,Neutral,2,2,2,Yes,7.0,Great!
2877,11671,2024-03-06,Very Dissatisfied,2,5,3,No,1.0,Average
2878,11839,2024-02-26,Neutral,5,5,1,Yes,9.0,Average
2879,11034,2024-03-07,Very Satisfied,4,3,5,Yes,0.0,
2880,10898,2024-05-19,Dissatisfied,1,4,5,No,0.0,Average
2881,11593,2024-04-01,Satisfied,4,4,4,Yes,1.0,
2882,11063,2024-01-06,Neutral,3,2,1,Yes,2.0,
2883,10363,2024-04-15,Very Satisfied,1,4,2,Yes,1.0,Could be better
2884,10522,2024-06-29,Neutral,3,4,1,No,4.0,
2885,10306,2024-06-26,Neutral,3,3,1,No,,Good
2886,11249,2024-03-26,Satisfied,4,5,4,No,1.0,Average
2887,11499,2024-04-02,Dissatisfied,4,4,1,No,9.0,Could be better
2888,10743,2024-01-03,Satisfied,3,1,4,No,5.0,Great!
2889,10932,2024-03-28,Dissatisfied,1,2,1,No,8.0,Could be better
2890,11986,2024-03-14,Very Satisfied,4,5,3,No,3.0,Good
2891,10918,2024-01-09,Neutral,5,5,4,Yes,4.0,Good
2892,11366,2024-04-22,Dissatisfied,3,3,1,No,9.0,Could be better
2893,10345,2024-02-04,Satisfied,2,5,1,Yes,9.0,
2894,11973,2024-03-18,Satisfied,3,3,1,No,7.0,Great!
2895,10646,2024-05-17,Very Dissatisfied,1,3,3,Yes,5.0,Great!
2896,11687,2024-01-03,Neutral,1,4,2,Yes,4.0,
2897,11121,2024-05-27,Very Satisfied,4,3,4,No,0.0,Average
2898,11606,2024-05-09,Very Satisfied,4,4,5,No,7.0,
2899,11080,2024-05-03,Neutral,2,1,3,No,1.0,
2900,10673,2024-06-06,Very Dissatisfied,5,4,3,No,5.0,
2901,11623,2024-04-03,Very Dissatisfied,3,3,1,No,,Average
2902,11025,2024-04-04,Neutral,5,5,4,Yes,8.0,Good
2903,10092,2024-01-07,Very Dissatisfied,2,3,3,Yes,5.0,Average
2904,10632,2024-05-06,Neutral,4,2,1,Yes,4.0,
2905,11205,2024-05-05,Satisfied,3,3,4,No,5.0,Average
2906,10141,2024-06-04,Satisfied,3,5,4,No,9.0,Great!
2907,11344,2024-04-08,Very Satisfied,5,4,5,Yes,4.0,Great!
2908,10868,2024-05-24,Neutral,4,4,3,No,4.0,Average
2909,10476,2024-03-03,Dissatisfied,1,5,1,Yes,9.0,Average
2910,10964,2024-04-14,Neutral,5,5,3,No,6.0,Good
2911,11630,2024-01-20,Neutral,4,1,3,No,4.0,
2912,11056,2024-05-15,Satisfied,5,5,5,No,,
2913,10878,2024-04-06,Neutral,4,3,3,Yes,7.0,
2914,11532,2024-01-08,Very Satisfied,2,4,4,Yes,4.0,Great!
2915,10730,2024-06-03,Satisfied,5,1,1,No,6.0,Great!
2916,10958,2024-06-20,Satisfied,4,5,1,No,0.0,Average
2917,10537,2024-05-16,Very Dissatisfied,2,3,4,Yes,8.0,Great!
2918,10851,2024-03-12,Dissatisfied,1,1,3,No,8.0,Average
2919,11357,2024-04-08,Very Satisfied,3,3,4,No,5.0,
2920,10057,2024-01-06,Very Satisfied,5,4,1,Yes,5.0,Could be better
2921,11628,2024-03-04,Very Satisfied,5,4,2,No,2.0,
2922,10481,2024-02-06,Dissatisfied,4,4,4,Yes,8.0,
2923,11672,2024-04-09,Very Dissatisfied,2,5,3,Yes,6.0,Could be better
2924,11834,2024-05-11,Very Satisfied,3,1,1,Yes,3.0,Average
2925,10115,2024-03-11,Very Satisfied,2,1,3,No,0.0,Good
2926,10509,2024-04-29,Neutral,5,3,4,No,4.0,Good
2927,11000,2024-01-06,Dissatisfied,5,4,5,No,10.0,Could be better
2928,10089,2024-03-21,Very Satisfied,2,2,5,Yes,4.0,Great!
2929,11683,2024-04-02,Very Satisfied,1,2,4,No,,
2930,11791,2024-04-27,Neutral,5,3,3,No,3.0,
2931,11667,2024-06-23,Dissatisfied,2,2,2,No,2.0,Could be better
2932,11911,2024-03-16,Very Satisfied,3,1,3,Yes,5.0,Average
2933,11134,2024-01-15,Very Dissatisfied,5,2,4,Yes,6.0,Average
2934,11755,2024-02-23,Neutral,4,4,5,Yes,4.0,
2935,11535,2024-06-19,Very Dissatisfied,1,1,4,Yes,9.0,Average
2936,11977,2024-03-19,Very Dissatisfied,3,3,1,No,6.0,
2937,11001,2024-01-30,Very Dissatisfied,2,2,2,No,6.0,Could be better
2938,10923,2024-05-20,Satisfied,4,4,1,No,0.0,Good
2939,11900,2024-03-05,Very Dissatisfied,3,1,3,Yes,5.0,
2940,10593,2024-03-17,Satisfied,3,5,2,Yes,5.0,
2941,11740,2024-03-30,Very Dissatisfied,4,3,5,No,6.0,Average
2942,10801,2024-04-17,Very Satisfied,4,4,1,No,4.0,Great!
2943,10195,2024-03-27,Very Dissatisfied,3,3,4,No,6.0,Average
2944,11483,2024-02-15,Very Satisfied,3,4,2,No,8.0,Could be better
2945,10389,2024-06-17,Very Satisfied,3,1,5,Yes,5.0,Could be better
2946,11049,2024-03-20,Very Satisfied,5,3,1,No,6.0,Could be better
2947,11050,2024-01-20,Very Satisfied,2,3,1,Yes,6.0,
2948,10746,2024-04-16,Very Satisfied,2,3,1,No,6.0,
2949,11413,2024-06-15,Satisfied,4,4,5,Yes,0.0,Average
2950,10827,2024-05-31,Satisfied,3,4,4,Yes,,Average
2951,11330,2024-03-03,Dissatisfied,3,5,3,No,9.0,Great!
2952,10292,2024-02-07,Very Dissatisfied,1,4,2,No,7.0,Good
2953,11357,2024-02-16,Very Satisfied,3,2,5,Yes,6.0,Good
2954,10653,2024-05-07,Very Satisfied,5,1,4,No,4.0,
2955,11320,2024-01-11,Very Satisfied,5,3,1,No,2.0,
2956,10690,2024-02-13,Dissatisfied,1,5,2,Yes,2.0,Average
2957,10381,2024-03-07,Neutral,3,4,4,No,3.0,Good
2958,10401,2024-01-20,Very Dissatisfied,1,1,3,Yes,2.0,Could be better
2959,10446,2024-01-19,Dissatisfied,1,2,3,No,1.0,Great!
2960,10334,2024-03-01,Satisfied,5,2,2,Yes,1.0,Could be better
2961,10911,2024-04-24,Neutral,4,4,4,Yes,,Could be better
2962,11257,2024-01-06,Satisfied,1,4,4,Yes,2.0,Could be better
2963,11433,2024-01-01,Neutral,3,5,1,Yes,8.0,Average
2964,10525,2024-06-20,Neutral,5,3,5,No,3.0,Good
2965,11677,2024-01-12,Satisfied,4,4,1,No,0.0,
2966,10352,2024-01-27,Very Dissatisfied,3,3,3,Yes,9.0,Great!
2967,11730,2024-02-14,Satisfied,4,1,2,No,6.0,
2968,10987,2024-03-16,Neutral,2,4,2,Yes,9.0,
2969,10040,2024-06-08,Neutral,4,3,4,No,7.0,Could be better
2970,10526,2024-05-08,Dissatisfied,2,3,1,No,2.0,Average
2971,11914,2024-06-23,Very Satisfied,1,5,3,No,0.0,
2972,11670,2024-04-22,Very Dissatisfied,2,5,1,Yes,10.0,Great!
2973,11005,2024-03-26,Very Dissatisfied,5,2,1,Yes,1.0,
2974,11294,2024-03-20,Neutral,4,3,2,Yes,10.0,Average
2975,10702,2024-04-25,Dissatisfied,3,1,4,No,5.0,Could be better
2976,11737,2024-03-04,Very Dissatisfied,2,5,5,Yes,3.0,
2977,11931,2024-05-11,Very Dissatisfied,4,1,3,No,3.0,Good
2978,10351,2024-02-25,Neutral,3,3,1,Yes,10.0,
2979,11340,2024-05-09,Neutral,4,4,1,No,3.0,Great!
2980,10120,2024-04-17,Satisfied,1,3,1,Yes,5.0,
2981,11208,2024-01-23,Satisfied,1,1,2,Yes,6.0,Average
2982,10806,2024-01-16,Neutral,4,2,2,No,1.0,Good
2983,11797,2024-03-30,Very Satisfied,5,1,5,No,3.0,
2984,11370,2024-02-13,Neutral,1,1,3,Yes,0.0,Great!
2985,11441,2024-06-16,Very Dissatisfied,2,4,2,Yes,3.0,Good
2986,10589,2024-06-17,Dissatisfied,2,5,5,Yes,5.0,
2987,11459,2024-04-14,Very Dissatisfied,1,5,4,No,7.0,Average
2988,10912,2024-04-29,Dissatisfied,3,4,1,Yes,5.0,
2989,10143,2024-05-17,Dissatisfied,1,2,2,No,2.0,
2990,10036,2024-01-20,Satisfied,4,5,3,No,7.0,
2991,11065,2024-03-22,Neutral,3,3,3,Yes,4.0,Average
2992,11951,2024-06-28,Very Dissatisfied,3,1,4,No,7.0,Average
2993,10304,2024-01-17,Neutral,1,2,2,No,7.0,
2994,10830,2024-03-07,Neutral,2,3,4,Yes,9.0,Average
2995,10035,2024-01-25,Neutral,4,2,4,Yes,10.0,Average
2996,10602,2024-05-07,Very Dissatisfied,4,2,3,Yes,9.0,Good
2997,11859,2024-06-18,Very Dissatisfied,5,3,4,Yes,10.0,Great!
2998,11266,2024-04-23,Satisfied,1,1,3,No,5.0,Average
2999,11347,2024-02-18,Very Dissatisfied,5,1,4,No,3.0,
3000,10517,2024-01-27,Very Satisfied,2,1,5,No,1.0,
